Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           x86_isa_mov_sreg_rm32_impl [326]
                0.00    0.00       6/6           x86_isa_setle_rm8_impl [327]
                0.00    0.00       1/1           x86_isa_mov_moffs16_ax_impl [330]
                0.00    0.00       1/1           x86_isa_fnstcw_m16_impl [329]
                0.00    0.00       1/1           x86_isa_mov_moffs8_al_impl [331]
                0.00    0.00       1/1           x86_isa_sbb_r32_rm32_impl [333]
                0.00    0.00       1/1           x86_isa_or_rm8_imm8_impl [336]
                0.00    0.00       1/1           x86_isa_mov_rm32_sreg_impl [338]
                0.00    0.00   59237/59237       x86_isa_je_rel8_impl [359]
                0.00    0.00   39166/39166       x86_isa_jne_rel8_impl [361]
                0.00    0.00   16370/16370       x86_isa_lea_r32_m_impl [368]
                0.00    0.00   14853/14853       x86_isa_mov_ir32_imm32_impl [369]
                0.00    0.00   13366/13366       x86_isa_jbe_rel8_impl [372]
                0.00    0.00   13161/13161       x86_isa_jne_rel32_impl [373]
                0.00    0.00    9037/9037        x86_isa_jmp_rel32_impl [374]
                0.00    0.00    8192/8192        x86_isa_fdivp_sti_st0_impl [379]
                0.00    0.00    5370/5370        x86_isa_jmp_rel8_impl [383]
                0.00    0.00    3963/3963        x86_isa_je_rel32_impl [389]
                0.00    0.00    2324/2324        x86_isa_jae_rel8_impl [393]
                0.00    0.00    2234/2234        x86_isa_inc_ir32_impl [395]
                0.00    0.00    1766/1766        x86_isa_ja_rel8_impl [397]
                0.00    0.00    1606/1606        x86_isa_jle_rel8_impl [399]
                0.00    0.00    1479/1479        x86_isa_test_al_imm8_impl [404]
                0.00    0.00    1475/1475        x86_isa_ja_rel32_impl [405]
                0.00    0.00    1256/1256        x86_isa_cmp_al_imm8_impl [406]
                0.00    0.00    1130/1130        x86_isa_cld_impl [408]
                0.00    0.00    1043/1043        x86_isa_cmp_eax_imm32_impl [410]
                0.00    0.00    1042/1042        x86_isa_jg_rel8_impl [411]
                0.00    0.00    1035/1035        x86_isa_jbe_rel32_impl [412]
                0.00    0.00     950/950         x86_isa_nop_impl [414]
                0.00    0.00     940/940         x86_isa_jae_rel32_impl [415]
                0.00    0.00     804/804         x86_isa_dec_ir32_impl [416]
                0.00    0.00     567/567         x86_isa_js_rel8_impl [422]
                0.00    0.00     527/527         x86_isa_jns_rel8_impl [425]
                0.00    0.00     210/210         x86_isa_jecxz_rel8_impl [450]
                0.00    0.00     191/191         x86_isa_jb_rel8_impl [452]
                0.00    0.00     175/175         x86_isa_and_eax_imm32_impl [454]
                0.00    0.00     128/128         x86_isa_cmovns_r32_rm32_impl [461]
                0.00    0.00     110/110         x86_isa_jb_rel32_impl [464]
                0.00    0.00     107/107         x86_isa_jle_rel32_impl [465]
                0.00    0.00     106/106         x86_isa_jp_rel8_impl [466]
                0.00    0.00      98/98          x86_isa_jl_rel8_impl [468]
                0.00    0.00      71/71          x86_isa_jge_rel32_impl [476]
                0.00    0.00      47/47          x86_isa_jg_rel32_impl [491]
                0.00    0.00      36/36          x86_isa_js_rel32_impl [501]
                0.00    0.00      36/36          x86_isa_jl_rel32_impl [500]
                0.00    0.00      32/32          x86_isa_cmp_ax_imm16_impl [506]
                0.00    0.00      30/30          x86_isa_jge_rel8_impl [507]
                0.00    0.00      13/13          x86_isa_sub_eax_imm32_impl [533]
                0.00    0.00      12/12          x86_isa_add_eax_imm32_impl [541]
                0.00    0.00       7/7           x86_isa_test_eax_imm32_impl [564]
                0.00    0.00       6/6           x86_isa_xchg_ir16_ax_impl [573]
                0.00    0.00       5/5           x86_isa_cpuid_impl [579]
                0.00    0.00       4/4           x86_isa_xchg_ir32_eax_impl [594]
                0.00    0.00       3/3           x86_isa_and_al_imm8_impl [606]
                0.00    0.00       3/3           x86_isa_or_al_imm8_impl [609]
                0.00    0.00       3/3           x86_isa_mov_ir8_imm8_impl [608]
                0.00    0.00       3/3           x86_isa_mov_ir16_imm16_impl [607]
                0.00    0.00       2/2           x86_isa_rdtsc_impl [635]
                0.00    0.00       2/2           x86_isa_faddp_sti_st0_impl [632]
                0.00    0.00       2/2           x86_isa_fld1_impl [633]
                0.00    0.00       2/2           x86_isa_fldz_impl [634]
                0.00    0.00       1/1           x86_isa_std_impl [732]
                0.00    0.00       1/1           x86_isa_fdivrp_sti_st0_impl [731]
                0.00    0.00       1/1           x86_isa_and_ax_imm16_impl [730]
-----------------------------------------------
                0.00    0.00       1/1628        opencl_done [123]
                0.00    0.00       1/1628        opencl_si_kernel_list_done [124]
                0.00    0.00       1/1628        opencl_si_program_list_done [127]
                0.00    0.00       1/1628        x86_emu_done [64]
                0.00    0.00       1/1628        x86_file_desc_table_unlink [150]
                0.00    0.00       1/1628        SIEmuDestroy [152]
                0.00    0.00       1/1628        si_bin_file_free [129]
                0.00    0.00       1/1628        mmu_done [151]
                0.00    0.00       2/1628        mem_system_done [42]
                0.00    0.00       2/1628        esim_done [139]
                0.00    0.00       2/1628        class_delete <cycle 1> [23]
                0.00    0.00       4/1628        FrmEmuDestroy [130]
                0.00    0.00       7/1628        mem_config_create_switches [61]
                0.00    0.00       9/1628        elf_file_free [108]
                0.00    0.00      14/1628        net_free [43]
                0.00    0.00      14/1628        net_routing_table_cycle_detection [78]
                0.00    0.00      20/1628        opencl_si_kernel_create [74]
                0.01    0.00     130/1628        net_node_free [44]
                0.01    0.00     232/1628        net_buffer_free [50]
                0.06    0.00    1184/1628        si_compute_unit_free [24]
[18]     3.1    0.08    0.00    1628         list_free [18]
-----------------------------------------------
                0.00    0.00      16/2472632     net_try_send_ev [208]
                0.00    0.00      16/2472632     net_node_schedule [195]
                0.00    0.00      16/2472632     net_msg_create [253]
                0.00    0.00      64/2472632     net_buffer_insert [223]
                0.00    0.00      64/2472632     net_buffer_extract [222]
                0.00    0.00      96/2472632     net_event_handler [171]
                0.05    0.03 2472360/2472632     arch_run [1]
[19]     3.0    0.05    0.03 2472632         esim_domain_cycle [19]
                0.03    0.00 2472632/12043485     list_get [11]
-----------------------------------------------
                0.00    0.00       1/2472360     x86_sys_rt_sigprocmask_impl [312]
                0.04    0.02 2472359/2472360     X86EmuRun [5]
[20]     2.4    0.04    0.02 2472360         X86EmuProcessEvents [20]
                0.02    0.00 2472360/2472364     m2s_timer_get_value [39]
                0.00    0.00 14016597/14018287     X86ContextGetState [345]
                0.00    0.00 2472360/2472361     esim_real_time [346]
                0.00    0.00 1001172/1001172     opencl_abi_si_ndrange_finish_can_wakeup [352]
                0.00    0.00      25/25          X86ContextCheckSignalHandler [512]
                0.00    0.00       2/2           opencl_abi_si_ndrange_send_work_groups_can_wakeup [628]
                0.00    0.00       1/1           X86ContextClearState [656]
                0.00    0.00       1/1           opencl_abi_si_ndrange_send_work_groups_wakeup [702]
-----------------------------------------------
                                                 <spontaneous>
[21]     2.3    0.00    0.06                 arch_done [21]
                0.00    0.04       5/8           class_delete <cycle 1> [23]
                0.00    0.01       1/1           x86_emu_done [64]
                0.00    0.01       1/1           mips_emu_done [65]
                0.00    0.01       1/1           si_gpu_done [66]
                0.00    0.00       6/412         linked_list_free [432]
                0.00    0.00       1/1           si_emu_done [712]
                0.00    0.00       1/1           mips_sys_done [698]
                0.00    0.00       1/1           frm_emu_done [686]
                0.00    0.00       1/1           evg_emu_done [673]
                0.00    0.00       1/1           arm_emu_done [662]
                0.00    0.00       1/87          repos_free [471]
                0.00    0.00       1/1           si_uop_done [723]
-----------------------------------------------
[22]     2.3    0.00    0.06       8+3       <cycle 1 as a whole> [22]
                0.00    0.06      10             class_delete <cycle 1> [23]
                0.00    0.00       1             X86EmuDestroy <cycle 1> [275]
-----------------------------------------------
                                   2             X86EmuDestroy <cycle 1> [275]
                0.00    0.01       1/8           x86_emu_done [64]
                0.00    0.01       1/8           mips_emu_done [65]
                0.00    0.01       1/8           si_gpu_done [66]
                0.00    0.04       5/8           arch_done [21]
[23]     2.3    0.00    0.06      10         class_delete <cycle 1> [23]
                0.00    0.06       1/1           SIGpuDestroy [25]
                0.00    0.00       2/2           X86ContextDestroy [128]
                0.00    0.00       1/1           FrmEmuDestroy [130]
                0.00    0.00       2/1628        list_free [18]
                0.00    0.00       1/1           SIEmuDestroy [152]
                0.00    0.00      10/10          ObjectDestroy [543]
                0.00    0.00       6/6           m2s_timer_free [568]
                0.00    0.00       6/6           EmuDestroy [566]
                0.00    0.00       2/5           mem_free [575]
                0.00    0.00       1/1           AsmDestroy [644]
                0.00    0.00       1/1           X86AsmDestroy [653]
                0.00    0.00       1/1           TimingDestroy [651]
                0.00    0.00       1/1           MIPSEmuDestroy [646]
                0.00    0.00       1/1           EvgEmuDestroy [645]
                0.00    0.00       1/1           ARMEmuDestroy [642]
                                   1             X86EmuDestroy <cycle 1> [275]
-----------------------------------------------
                0.00    0.06      32/32          SIGpuDestroy [25]
[24]     2.3    0.00    0.06      32         si_compute_unit_free [24]
                0.06    0.00    1184/1628        list_free [18]
                0.00    0.00    1184/1184        si_uop_list_free [234]
                0.00    0.00     128/128         si_wavefront_pool_free [460]
                0.00    0.00      32/84          mod_free [473]
-----------------------------------------------
                0.00    0.06       1/1           class_delete <cycle 1> [23]
[25]     2.3    0.00    0.06       1         SIGpuDestroy [25]
                0.00    0.06      32/32          si_compute_unit_free [24]
-----------------------------------------------
                                                 <spontaneous>
[26]     2.0    0.05    0.00                 si_compute_unit_unmap_work_group [26]
-----------------------------------------------
                0.03    0.00 4004784/4004784     si_scalar_unit_run [12]
[27]     1.3    0.03    0.00 4004784         si_scalar_unit_execute [27]
                0.00    0.00 4004900/157850222     list_count [8]
                0.00    0.00     116/12043485     list_get [11]
                0.00    0.00      36/36          mod_access [252]
                0.00    0.00     116/8365        list_remove_at [376]
                0.00    0.00     116/1516        list_remove [402]
                0.00    0.00     116/1592        list_enqueue [400]
-----------------------------------------------
                0.03    0.00 4004784/4004784     si_scalar_unit_run [12]
[28]     1.3    0.03    0.00 4004784         si_scalar_unit_read [28]
                0.00    0.00 4004900/157850222     list_count [8]
                0.00    0.00     116/12043485     list_get [11]
                0.00    0.00     116/1592        list_enqueue [400]
                0.00    0.00     116/8365        list_remove_at [376]
                0.00    0.00     116/1516        list_remove [402]
-----------------------------------------------
                0.03    0.00 4004784/4004784     si_branch_unit_run [13]
[29]     1.3    0.03    0.00 4004784         si_branch_unit_write [29]
                0.00    0.00 4004788/157850222     list_count [8]
                0.00    0.00      16/12043485     list_get [11]
                0.00    0.00       4/8365        list_remove_at [376]
                0.00    0.00       4/1516        list_remove [402]
                0.00    0.00       4/1592        list_enqueue [400]
-----------------------------------------------
                0.03    0.00 4004784/4004784     si_compute_unit_run [3]
[30]     1.3    0.03    0.00 4004784         si_lds_decode [30]
                0.00    0.00 4004784/157850222     list_count [8]
-----------------------------------------------
                0.03    0.00 4004784/4004784     si_lds_run [14]
[31]     1.3    0.03    0.00 4004784         si_lds_write [31]
                0.00    0.00 4004784/157850222     list_count [8]
-----------------------------------------------
                                                 <spontaneous>
[32]     1.2    0.03    0.00                 mem_copy [32]
-----------------------------------------------
                0.02    0.00 4004784/4004784     si_compute_unit_run [3]
[33]     0.9    0.02    0.00 4004784         si_scalar_unit_decode [33]
                0.00    0.00 4004900/157850222     list_count [8]
                0.00    0.00     116/12043485     list_get [11]
                0.00    0.00     116/8365        list_remove_at [376]
                0.00    0.00     116/1516        list_remove [402]
                0.00    0.00     116/1592        list_enqueue [400]
-----------------------------------------------
                0.02    0.00 4004784/4004784     si_scalar_unit_run [12]
[34]     0.9    0.02    0.00 4004784         si_scalar_unit_complete [34]
                0.00    0.00 4004784/157850222     list_count [8]
                0.00    0.00     116/12043485     list_get [11]
                0.00    0.00     116/8365        list_remove_at [376]
                0.00    0.00     116/1516        list_remove [402]
                0.00    0.00     116/324         repos_free_object [436]
                0.00    0.00     116/316         si_uop_free [439]
-----------------------------------------------
                0.02    0.00 4004784/4004784     si_compute_unit_run [3]
[35]     0.9    0.02    0.00 4004784         si_branch_unit_decode [35]
                0.00    0.00 4004788/157850222     list_count [8]
                0.00    0.00       4/12043485     list_get [11]
                0.00    0.00       4/8365        list_remove_at [376]
                0.00    0.00       4/1516        list_remove [402]
                0.00    0.00       4/1592        list_enqueue [400]
-----------------------------------------------
                0.02    0.00 4004784/4004784     si_branch_unit_run [13]
[36]     0.9    0.02    0.00 4004784         si_branch_unit_execute [36]
                0.00    0.00 4004788/157850222     list_count [8]
                0.00    0.00       4/12043485     list_get [11]
                0.00    0.00       4/8365        list_remove_at [376]
                0.00    0.00       4/1516        list_remove [402]
                0.00    0.00       4/1592        list_enqueue [400]
-----------------------------------------------
                0.02    0.00 4004784/4004784     si_branch_unit_run [13]
[37]     0.9    0.02    0.00 4004784         si_branch_unit_read [37]
                0.00    0.00 4004788/157850222     list_count [8]
                0.00    0.00       4/12043485     list_get [11]
                0.00    0.00       4/1592        list_enqueue [400]
                0.00    0.00       4/8365        list_remove_at [376]
                0.00    0.00       4/1516        list_remove [402]
-----------------------------------------------
                0.02    0.00 4004784/4004784     si_branch_unit_run [13]
[38]     0.9    0.02    0.00 4004784         si_branch_unit_complete [38]
                0.00    0.00 4004784/157850222     list_count [8]
                0.00    0.00       4/12043485     list_get [11]
                0.00    0.00       4/8365        list_remove_at [376]
                0.00    0.00       4/1516        list_remove [402]
                0.00    0.00       4/324         repos_free_object [436]
                0.00    0.00       4/316         si_uop_free [439]
-----------------------------------------------
                0.00    0.00       1/2472364     m2s_signal_handler [342]
                0.00    0.00       1/2472364     TimingDumpSummary [334]
                0.00    0.00       2/2472364     EmuDumpSummary [335]
                0.02    0.00 2472360/2472364     X86EmuProcessEvents [20]
[39]     0.8    0.02    0.00 2472364         m2s_timer_get_value [39]
-----------------------------------------------
                                                 <spontaneous>
[40]     0.8    0.02    0.00                 si_simd_complete [40]
-----------------------------------------------
                0.00    0.00       1/597774      opencl_abi_si_program_set_binary_impl [79]
                0.00    0.00       1/597774      x86_isa_mov_al_moffs8_impl [322]
                0.00    0.00       1/597774      x86_isa_fldcw_m16_impl [321]
                0.00    0.00       1/597774      x86_sys_set_thread_area_impl [311]
                0.00    0.00       1/597774      x86_sys_rt_sigprocmask_impl [312]
                0.00    0.00       1/597774      x86_sys_clone_impl [297]
                0.00    0.00       2/597774      opencl_abi_si_kernel_set_arg_value_impl [290]
                0.00    0.00       2/597774      opencl_abi_si_mem_write_impl [287]
                0.00    0.00       2/597774      x86_isa_fild_m64_impl [306]
                0.00    0.00       2/597774      x86_sys_rt_sigaction_impl [308]
                0.00    0.00       3/597774      opencl_abi_si_ndrange_send_work_groups_impl [292]
                0.00    0.00       3/597774      opencl_abi_si_ndrange_initialize_impl [289]
                0.00    0.00       5/597774      opencl_si_kernel_debug_ndrange_state [284]
                0.00    0.00       6/597774      X86ContextExitRobustList [279]
                0.00    0.00       8/597774      si_wavefront_init_sreg_with_cb [272]
                0.00    0.00      13/597774      x86_isa_ret_imm16_impl [262]
                0.00    0.00      13/597774      x86_sys_write_impl [248]
                0.00    0.00      16/597774      si_isa_S_BUFFER_LOAD_DWORDX2_impl [250]
                0.00    0.00      20/597774      si_isa_S_BUFFER_LOAD_DWORD_impl [244]
                0.00    0.00      24/597774      x86_sys_futex_impl [239]
                0.00    0.00      32/597774      si_isa_S_LOAD_DWORDX4_impl [235]
                0.00    0.00      32/597774      si_ndrange_const_buf_write [224]
                0.00    0.00      87/597774      x86_isa_repz_ret_impl [212]
                0.00    0.00     106/597774      x86_isa_movsw_impl [198]
                0.00    0.00     106/597774      x86_isa_rep_movsb_impl [197]
                0.00    0.00     340/597774      x86_isa_cmpsb_run [179]
                0.00    0.00     557/597774      X86ContextLoadRm16 [167]
                0.00    0.00     605/597774      x86_isa_movsb_impl [159]
                0.00    0.00    2048/597774      si_isa_TBUFFER_LOAD_FORMAT_XYZW_impl [147]
                0.00    0.00    2167/597774      x86_isa_repnz_scasb_impl [144]
                0.00    0.00    3422/597774      x86_isa_leave_impl [135]
                0.00    0.00    6871/597774      x86_isa_mov_eax_moffs32_impl [125]
                0.00    0.00    8561/597774      x86_isa_pop_ir32_impl [117]
                0.00    0.00   10042/597774      X86ContextLoadRm8 [113]
                0.00    0.00   16384/597774      x86_isa_fild_m32_impl [106]
                0.00    0.00   16386/597774      X86ContextLoadDouble [105]
                0.00    0.00   16388/597774      X86ContextLoadFloat [104]
                0.00    0.00   28285/597774      x86_isa_ret_impl [93]
                0.00    0.00   59057/597774      x86_isa_rep_movsd_impl [76]
                0.01    0.00  426173/597774      X86ContextLoadRm32 [45]
[41]     0.8    0.02    0.00  597774         mem_read [41]
-----------------------------------------------
                                                 <spontaneous>
[42]     0.7    0.00    0.02                 mem_system_done [42]
                0.00    0.02       7/7           net_free [43]
                0.00    0.00       2/1628        list_free [18]
                0.00    0.00      61/157850222     list_count [8]
                0.00    0.00      59/8365        list_remove_at [376]
                0.00    0.00      59/59          list_pop [482]
                0.00    0.00      52/84          mod_free [473]
                0.00    0.00       1/1           mem_system_dump_report [694]
-----------------------------------------------
                0.00    0.02       7/7           mem_system_done [42]
[43]     0.7    0.00    0.02       7         net_free [43]
                0.00    0.02      65/65          net_node_free [44]
                0.00    0.00      14/1628        list_free [18]
                0.00    0.00     181/12043485     list_get [11]
                0.00    0.00     195/157850222     list_count [8]
                0.00    0.00     116/116         net_link_free [462]
                0.00    0.00       7/7           net_routing_table_free [562]
-----------------------------------------------
                0.00    0.02      65/65          net_free [43]
[44]     0.7    0.00    0.02      65         net_node_free [44]
                0.00    0.01     232/232         net_buffer_free [50]
                0.01    0.00     130/1628        list_free [18]
                0.00    0.00     232/12043485     list_get [11]
                0.00    0.00     362/157850222     list_count [8]
-----------------------------------------------
                0.00    0.00       1/676982      x86_isa_inc_rm32_impl [319]
                0.00    0.00       1/676982      x86_isa_shrd_rm32_r32_imm8_impl [320]
                0.00    0.00       1/676982      x86_isa_sbb_r32_rm32_impl [333]
                0.00    0.00       2/676982      x86_isa_cmova_r32_rm32_impl [317]
                0.00    0.00       2/676982      x86_isa_cmovae_r32_rm32_impl [316]
                0.00    0.00       4/676982      x86_isa_cmovg_r32_rm32_impl [298]
                0.00    0.00       4/676982      x86_isa_adc_r32_rm32_impl [299]
                0.00    0.00       6/676982      x86_isa_cmovs_r32_rm32_impl [286]
                0.00    0.00       7/676982      x86_isa_push_rm32_impl [263]
                0.00    0.00       9/676982      x86_isa_xor_rm32_imm32_impl [265]
                0.00    0.00      11/676982      x86_isa_cmovb_r32_rm32_impl [276]
                0.00    0.00      13/676982      x86_isa_xchg_rm32_r32_impl [261]
                0.00    0.00      14/676982      x86_isa_imul_r32_rm32_imm8_impl [266]
                0.00    0.00      14/676982      x86_isa_rol_rm32_imm8_impl [255]
                0.00    0.00      14/676982      x86_isa_adc_rm32_r32_impl [254]
                0.00    0.00      26/676982      x86_isa_and_r32_rm32_impl [249]
                0.00    0.00      29/676982      x86_isa_adc_rm32_imm8_impl [236]
                0.00    0.00      31/676982      x86_isa_cmovge_r32_rm32_impl [245]
                0.00    0.00      32/676982      x86_isa_mul_rm32_impl [243]
                0.00    0.00      45/676982      x86_isa_or_r32_rm32_impl [238]
                0.00    0.00      63/676982      x86_isa_imul_rm32_impl [232]
                0.00    0.00      68/676982      x86_isa_xor_rm32_imm8_impl [219]
                0.00    0.00      69/676982      x86_isa_sbb_rm32_r32_impl [218]
                0.00    0.00     102/676982      x86_isa_sbb_rm32_imm8_impl [209]
                0.00    0.00     117/676982      x86_isa_cmove_r32_rm32_impl [217]
                0.00    0.00     124/676982      x86_isa_cmovne_r32_rm32_impl [214]
                0.00    0.00     230/676982      x86_isa_shl_rm32_cl_impl [193]
                0.00    0.00     244/676982      x86_isa_neg_rm32_impl [191]
                0.00    0.00     249/676982      x86_isa_xadd_rm32_r32_impl [190]
                0.00    0.00     257/676982      x86_isa_xor_r32_rm32_impl [201]
                0.00    0.00     278/676982      x86_isa_not_rm32_impl [187]
                0.00    0.00     281/676982      x86_isa_sar_rm32_1_impl [186]
                0.00    0.00     287/676982      x86_isa_and_rm32_r32_impl [184]
                0.00    0.00     313/676982      x86_isa_cmovbe_r32_rm32_impl [196]
                0.00    0.00     404/676982      x86_isa_imul_r32_rm32_imm32_impl [192]
                0.00    0.00     416/676982      x86_isa_or_rm32_imm32_impl [169]
                0.00    0.00     422/676982      x86_isa_jmp_rm32_impl [189]
                0.00    0.00     474/676982      x86_isa_test_rm32_imm32_impl [185]
                0.00    0.00     483/676982      x86_isa_sub_r32_rm32_impl [71]
                0.00    0.00     595/676982      x86_isa_sub_rm32_imm32_impl [166]
                0.00    0.00     635/676982      x86_isa_div_rm32_impl [172]
                0.00    0.00     650/676982      x86_isa_call_rm32_impl [161]
                0.00    0.00     738/676982      x86_isa_or_rm32_r32_impl [164]
                0.00    0.00     809/676982      x86_isa_and_rm32_imm32_impl [162]
                0.00    0.00     814/676982      x86_isa_idiv_rm32_impl [168]
                0.00    0.00    1052/676982      x86_isa_sar_rm32_imm8_impl [160]
                0.00    0.00    1130/676982      x86_isa_or_rm32_imm8_impl [158]
                0.00    0.00    1397/676982      x86_isa_add_rm32_imm32_impl [153]
                0.00    0.00    2155/676982      x86_isa_sub_rm32_r32_impl [143]
                0.00    0.00    2334/676982      x86_isa_shr_rm32_imm8_impl [142]
                0.00    0.00    3382/676982      x86_isa_cmp_rm32_imm32_impl [145]
                0.00    0.00    6147/676982      x86_isa_and_rm32_imm8_impl [126]
                0.00    0.00    9102/676982      x86_isa_cmpxchg_rm32_r32_impl [115]
                0.00    0.00   10176/676982      x86_isa_shr_rm32_1_impl [111]
                0.00    0.00   16697/676982      x86_isa_imul_r32_rm32_impl [112]
                0.00    0.00   18972/676982      x86_isa_add_rm32_r32_impl [100]
                0.00    0.00   20441/676982      x86_isa_cmp_r32_rm32_impl [109]
                0.00    0.00   21180/676982      x86_isa_xor_rm32_r32_impl [97]
                0.00    0.00   22321/676982      x86_isa_shl_rm32_imm8_impl [95]
                0.00    0.00   22894/676982      x86_isa_cmp_rm32_r32_impl [107]
                0.00    0.00   27606/676982      x86_isa_add_r32_rm32_impl [103]
                0.00    0.00   30432/676982      x86_isa_cmp_rm32_imm8_impl [102]
                0.00    0.00   38073/676982      x86_isa_test_rm32_r32_impl [94]
                0.00    0.00   39568/676982      x86_isa_sub_rm32_imm8_impl [91]
                0.00    0.00   73058/676982      x86_isa_add_rm32_imm8_impl [86]
                0.00    0.01  299477/676982      x86_isa_mov_r32_rm32_impl [69]
[45]     0.6    0.00    0.01  676982         X86ContextLoadRm32 [45]
                0.01    0.00  426173/597774      mem_read [41]
-----------------------------------------------
                0.01    0.00 4004784/4004784     si_scalar_unit_run [12]
[46]     0.5    0.01    0.00 4004784         si_scalar_unit_write [46]
                0.00    0.00 4004900/157850222     list_count [8]
                0.00    0.00    6020/12043485     list_get [11]
                0.00    0.00     116/1592        list_enqueue [400]
                0.00    0.00     116/8365        list_remove_at [376]
                0.00    0.00     116/1516        list_remove [402]
-----------------------------------------------
                0.01    0.00 4004784/4004784     si_lds_run [14]
[47]     0.5    0.01    0.00 4004784         si_lds_complete [47]
                0.00    0.00 4004784/157850222     list_count [8]
-----------------------------------------------
                0.01    0.00 4004784/4004784     si_lds_run [14]
[48]     0.5    0.01    0.00 4004784         si_lds_mem [48]
                0.00    0.00 4004784/157850222     list_count [8]
-----------------------------------------------
                0.01    0.00 4004784/4004784     si_lds_run [14]
[49]     0.5    0.01    0.00 4004784         si_lds_read [49]
                0.00    0.00 4004784/157850222     list_count [8]
-----------------------------------------------
                0.00    0.01     232/232         net_node_free [44]
[50]     0.4    0.00    0.01     232         net_buffer_free [50]
                0.01    0.00     232/1628        list_free [18]
                0.00    0.00     232/1068        linked_list_head [409]
                0.00    0.00     232/3097        linked_list_is_end [390]
                0.00    0.00     232/412         linked_list_free [432]
-----------------------------------------------
                0.01    0.00 1392650/1392650     X86ContextExecuteInst [17]
[51]     0.4    0.01    0.00 1392650         x86_uinst_clear [51]
                0.00    0.00 1392650/157850222     list_count [8]
-----------------------------------------------
                0.01    0.00   20470/20470       X86ContextExecuteInst [17]
[52]     0.4    0.01    0.00   20470         x86_isa_test_rm8_r8_impl [52]
                0.00    0.00   20470/32424       X86ContextLoadRm8 [113]
                0.00    0.00   20470/453365      X86ContextLoadReg [353]
-----------------------------------------------
                                                 <spontaneous>
[53]     0.4    0.00    0.01                 esim_process_events [53]
                0.01    0.00 1082555/1082555     heap_peek [56]
                0.00    0.00      80/96          net_event_handler [171]
                0.00    0.00      60/60          mod_handler_nmoesi_read_request [204]
                0.00    0.00     261/12043485     list_get [11]
                0.00    0.00     230/297         esim_schedule_event [213]
                0.00    0.00      59/59          mod_stack_return [269]
                0.00    0.00      61/97          mod_handler_nmoesi_load [309]
                0.00    0.00 1082555/1082555     heap_error [350]
                0.00    0.00     261/261         heap_extract [444]
                0.00    0.00      60/60          mod_handler_nmoesi_find_and_lock [480]
                0.00    0.00      15/15          mod_lock_port [530]
                0.00    0.00       8/8           prefetcher_access_miss [550]
                0.00    0.00       7/7           prefetcher_access_hit [563]
-----------------------------------------------
                0.00    0.00       1/7809        x86_file_desc_table_entry_new_guest_fd [231]
                0.00    0.00       2/7809        opencl_si_program_create [216]
                0.00    0.00       2/7809        si_bin_file_create [84]
                0.00    0.00       3/7809        x86_file_desc_table_create [207]
                0.00    0.00       3/7809        esim_init [205]
                0.00    0.00       4/7809        esim_new_domain [203]
                0.00    0.00       7/7809        opencl_si_kernel_create [74]
                0.00    0.00       7/7809        mem_config_read [60]
                0.00    0.00       7/7809        net_add_switch [183]
                0.00    0.00      25/7809        opencl_si_program_set_binary [80]
                0.00    0.00      32/7809        si_gpu_init [154]
                0.00    0.00      52/7809        mem_config_read_modules [131]
                0.00    0.00      58/7809        mem_config_create_switches [61]
                0.00    0.00      58/7809        net_add_end_node [141]
                0.00    0.00      58/7809        net_add_bidirectional_link [110]
                0.00    0.00      84/7809        esim_register_event_with_name [137]
                0.00    0.00      89/7809        str_token_list_create [136]
                0.00    0.00     116/7809        net_node_add_input_buffer [133]
                0.00    0.00     116/7809        net_node_add_output_buffer [134]
                0.00    0.00     348/7809        net_routing_table_cycle_detection [78]
                0.01    0.00    6737/7809        elf_file_create_from_allocated_buffer [58]
[54]     0.4    0.01    0.00    7809         list_add [54]
                0.00    0.00      55/30220       __xcalloc [5885]
-----------------------------------------------
                0.01    0.00 2472360/2472360     arch_run [1]
[55]     0.4    0.01    0.00 2472360         EvgEmuRun [55]
-----------------------------------------------
                0.01    0.00 1082555/1082555     esim_process_events [53]
[56]     0.4    0.01    0.00 1082555         heap_peek [56]
-----------------------------------------------
                0.00    0.00       1/358555      opencl_abi_si_ndrange_get_num_buffer_entries_impl [328]
                0.00    0.00       1/358555      x86_isa_mov_moffs8_al_impl [331]
                0.00    0.00       1/358555      x86_isa_mov_moffs16_ax_impl [330]
                0.00    0.00       1/358555      x86_isa_fnstcw_m16_impl [329]
                0.00    0.00       1/358555      x86_sys_getrlimit_impl [332]
                0.00    0.00       1/358555      x86_sys_set_thread_area_impl [311]
                0.00    0.00       1/358555      x86_sys_readlink_impl [296]
                0.00    0.00       2/358555      opencl_abi_si_mem_write_impl [287]
                0.00    0.00       2/358555      X86ContextFinish [274]
                0.00    0.00       2/358555      x86_sys_newuname_impl [314]
                0.00    0.00       2/358555      x86_sys_llseek_impl [303]
                0.00    0.00       2/358555      x86_sys_clone_impl [297]
                0.00    0.00       2/358555      si_ndrange_insert_buffer_into_const_buf_table [313]
                0.00    0.00       3/358555      x86_isa_push_imm32_impl [301]
                0.00    0.00       3/358555      x86_sys_futex_impl [239]
                0.00    0.00       3/358555      si_ndrange_insert_buffer_into_uav_table [300]
