Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   59163/763376      mem_read [12]
                0.00    0.00  118326/414379      X86ContextGetFlag [349]
                0.00    0.00   59163/135232      X86ContextMemRead [357]
                0.00    0.00   59163/415471      mem_write [348]
                0.00    0.00   59163/161658      X86ContextMemWrite [355]
-----------------------------------------------
                0.00    0.00       6/6           arch_for_each [52]
[60]     0.3    0.00    0.00       6         mem_config_calculate_mod_levels_arch [60]
                0.00    0.00       6/12          mem_config_check_disjoint [53]
                0.00    0.00     362/34154       linked_list_is_end [373]
                0.00    0.00     310/28385       linked_list_next [386]
                0.00    0.00     310/53865       linked_list_get [363]
                0.00    0.00      52/31464       linked_list_head [382]
-----------------------------------------------
                0.00    0.00   82266/82266       si_compute_unit_run [9]
[61]     0.3    0.00    0.00   82266         si_compute_unit_issue_oldest [61]
                0.00    0.00  501596/9896622     list_count [15]
                0.00    0.00   71328/3738854     list_get [16]
                0.00    0.00    8000/42165       list_remove_at [368]
                0.00    0.00    8000/35316       list_remove [370]
                0.00    0.00    8000/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   76550/76550       X86ContextExecuteInst [5]
[62]     0.2    0.00    0.00   76550         x86_isa_add_rm32_imm8_impl [62]
                0.00    0.00   76550/724695      X86ContextLoadRm32 [20]
                0.00    0.00   76550/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00    1024/12036       mod_handler_nmoesi_evict [70]
                0.00    0.00    1024/12036       mod_handler_nmoesi_peer [87]
                0.00    0.00    9988/12036       mod_handler_nmoesi_read_request [39]
[63]     0.2    0.00    0.00   12036         net_receive [63]
                0.00    0.00   12036/48144       net_buffer_extract [42]
                0.00    0.00   12036/3738854     list_get [16]
                0.00    0.00   12036/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00    2585/2585        X86ContextExecuteInst [5]
[64]     0.2    0.00    0.00    2585         x86_isa_mov_rm8_r8_impl [64]
                0.00    0.00    2585/22273       X86ContextStoreRm8 [33]
                0.00    0.00    2585/545726      X86ContextLoadReg [344]
-----------------------------------------------
                0.00    0.00       7/7           mem_config_create_switches [51]
[65]     0.2    0.00    0.00       7         net_routing_table_cycle_detection [65]
                0.00    0.00      58/58          routing_table_cycle_detection_dfs_visit [66]
                0.00    0.00     297/3738854     list_get [16]
                0.00    0.00     188/9896622     list_count [15]
                0.00    0.00     348/7809        list_add [426]
                0.00    0.00      58/296         list_set [481]
                0.00    0.00      21/1499        list_create [456]
                0.00    0.00      14/1628        list_free [453]
-----------------------------------------------
                                  58             routing_table_cycle_detection_dfs_visit [66]
                0.00    0.00      58/58          net_routing_table_cycle_detection [65]
[66]     0.2    0.00    0.00      58+58      routing_table_cycle_detection_dfs_visit [66]
                0.00    0.00  209806/3738854     list_get [16]
                0.00    0.00     232/296         list_set [481]
                                  58             routing_table_cycle_detection_dfs_visit [66]
-----------------------------------------------
                0.00    0.00   65536/65536       si_wavefront_execute [19]
[67]     0.2    0.00    0.00   65536         si_isa_V_ADD_F32_impl [67]
                0.00    0.00   65536/633856      si_isa_read_vreg [27]
                0.00    0.00   65536/408064      si_isa_read_reg [350]
                0.00    0.00   65536/537088      si_isa_write_vreg [345]
-----------------------------------------------
                0.00    0.00   65536/65536       si_wavefront_execute [19]
[68]     0.2    0.00    0.00   65536         si_isa_V_MUL_F32_impl [68]
                0.00    0.00   65536/633856      si_isa_read_vreg [27]
                0.00    0.00   65536/408064      si_isa_read_reg [350]
                0.00    0.00   65536/537088      si_isa_write_vreg [345]
-----------------------------------------------
                0.00    0.00    1024/3328        mod_access [37]
                0.00    0.00    2304/3328        esim_process_events [8]
[69]     0.2    0.00    0.00    3328         mod_handler_nmoesi_nc_store [69]
                0.00    0.00     256/5248        mod_in_flight_write [14]
                0.00    0.00     256/8330        dir_entry_unlock [153]
                0.00    0.00    1024/33832       mod_access_finish [374]
                0.00    0.00    1024/33832       mod_access_start [375]
                0.00    0.00    1024/33832       mod_can_coalesce [376]
                0.00    0.00     768/31008       mod_coalesce [383]
                0.00    0.00     512/51116       mod_stack_create [366]
                0.00    0.00     256/4733        mod_stack_set_peer [432]
                0.00    0.00     256/4994        mod_get_low_mod [431]
                0.00    0.00     256/3855        cache_set_block [437]
                0.00    0.00     256/5248        mod_in_flight_address [430]
-----------------------------------------------
                0.00    0.00    6582/6582        esim_process_events [8]
[70]     0.2    0.00    0.00    6582         mod_handler_nmoesi_evict [70]
                0.00    0.00    3510/25218       net_try_send_ev [40]
                0.00    0.00    1024/12036       net_receive [63]
                0.00    0.00     512/8330        dir_entry_unlock [153]
                0.00    0.00    3510/9789        cache_get_block [409]
                0.00    0.00    1024/12036       net_msg_free [404]
                0.00    0.00    1024/51116       mod_stack_create [366]
                0.00    0.00     512/3855        cache_set_block [437]
                0.00    0.00     512/4994        mod_get_low_mod [431]
                0.00    0.00     512/9512        dir_entry_get [411]
                0.00    0.00     512/512         dir_entry_clear_sharer [470]
-----------------------------------------------
                0.00    0.00   52480/52480       si_wavefront_execute [19]
[71]     0.2    0.00    0.00   52480         si_isa_V_ADD_I32_impl [71]
                0.00    0.00   52480/633856      si_isa_read_vreg [27]
                0.00    0.00   52480/408064      si_isa_read_reg [350]
                0.00    0.00   52480/537088      si_isa_write_vreg [345]
                0.00    0.00   52480/52480       si_isa_bitmask_sreg [365]
-----------------------------------------------
                0.00    0.00    1841/1841        X86ContextExecuteInst [5]
[72]     0.2    0.00    0.00    1841         x86_isa_mov_rm8_imm8_impl [72]
                0.00    0.00    1841/22273       X86ContextStoreRm8 [33]
-----------------------------------------------
                0.00    0.00   31501/31501       X86ContextExecuteInst [5]
[73]     0.2    0.00    0.00   31501         x86_isa_ret_impl [73]
                0.00    0.00   31501/763376      mem_read [12]
                0.00    0.00   31501/135232      X86ContextMemRead [357]
-----------------------------------------------
                0.00    0.00       1/1           mem_config_read [50]
[74]     0.1    0.00    0.00       1         mem_config_read_entries [74]
                0.00    0.00       1/4           arch_for_each [52]
                0.00    0.00      32/32          SIGpuMemConfigParseEntry [186]
                0.00    0.00      95/53865       linked_list_get [363]
                0.00    0.00      94/282         config_section_next [483]
                0.00    0.00      64/4566        str_trim [435]
                0.00    0.00      32/128         config_var_exists [502]
                0.00    0.00      32/1655        config_read_string [452]
                0.00    0.00      32/32          arch_get [552]
                0.00    0.00       1/3           config_section_first [622]
-----------------------------------------------
                0.00    0.00   43780/43780       X86ContextExecuteInst [5]
[75]     0.1    0.00    0.00   43780         x86_isa_sub_rm32_imm8_impl [75]
                0.00    0.00   43780/724695      X86ContextLoadRm32 [20]
                0.00    0.00   43780/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00  329064/329064      si_simd_run [58]
[76]     0.1    0.00    0.00  329064         si_simd_execute [76]
                0.00    0.00  335408/9896622     list_count [15]
                0.00    0.00    6344/3738854     list_get [16]
                0.00    0.00    6344/42165       list_remove_at [368]
                0.00    0.00    6344/35316       list_remove [370]
                0.00    0.00    6344/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   41611/41611       X86ContextExecuteInst [5]
[77]     0.1    0.00    0.00   41611         x86_isa_test_rm32_r32_impl [77]
                0.00    0.00   41611/724695      X86ContextLoadRm32 [20]
                0.00    0.00   41611/545726      X86ContextLoadReg [344]
-----------------------------------------------
                0.00    0.00   82266/82266       si_compute_unit_run [9]
[78]     0.1    0.00    0.00   82266         si_branch_unit_run [78]
                0.00    0.00   82266/82266       si_branch_unit_write [111]
                0.00    0.00   82266/82266       si_branch_unit_read [115]
                0.00    0.00   82266/82266       si_branch_unit_execute [114]
                0.00    0.00   82266/82266       si_branch_unit_complete [116]
-----------------------------------------------
                0.00    0.00   82266/82266       si_compute_unit_run [9]
[79]     0.1    0.00    0.00   82266         si_lds_run [79]
                0.00    0.00   82266/82266       si_lds_write [121]
                0.00    0.00   82266/82266       si_lds_complete [117]
                0.00    0.00   82266/82266       si_lds_read [120]
                0.00    0.00   82266/82266       si_lds_mem [119]
-----------------------------------------------
                0.00    0.00   12036/12036       net_try_send_ev [40]
[80]     0.1    0.00    0.00   12036         net_msg_create [80]
                0.00    0.00   12036/1797228     esim_domain_cycle [6]
                0.00    0.00   12036/364220      __xcalloc [5884]
-----------------------------------------------
                0.00    0.00   82266/82266       si_vector_mem_run [35]
[81]     0.1    0.00    0.00   82266         si_vector_mem_write [81]
                0.00    0.00   73328/3738854     list_get [16]
                0.00    0.00   82794/9896622     list_count [15]
                0.00    0.00     528/42165       list_remove_at [368]
                0.00    0.00     528/35316       list_remove [370]
                0.00    0.00     528/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   33221/33221       X86ContextExecuteInst [5]
[82]     0.1    0.00    0.00   33221         x86_isa_cmp_rm32_imm8_impl [82]
                0.00    0.00   33221/724695      X86ContextLoadRm32 [20]
-----------------------------------------------
                0.00    0.00   27965/27965       X86ContextExecuteInst [5]
[83]     0.1    0.00    0.00   27965         x86_isa_add_r32_rm32_impl [83]
                0.00    0.00   27965/724695      X86ContextLoadRm32 [20]
                0.00    0.00   27965/545726      X86ContextLoadReg [344]
                0.00    0.00   27965/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       1/16451       x86_isa_fdiv_m64_impl [309]
                0.00    0.00    8192/16451       x86_isa_fmul_m64_impl [100]
                0.00    0.00    8258/16451       x86_isa_fld_m64_impl [97]
[84]     0.1    0.00    0.00   16451         X86ContextLoadDouble [84]
                0.00    0.00   16451/763376      mem_read [12]
-----------------------------------------------
                0.00    0.00       2/16388       x86_isa_fsub_m32_impl [290]
                0.00    0.00    8192/16388       x86_isa_fadd_m32_impl [99]
                0.00    0.00    8194/16388       x86_isa_fld_m32_impl [98]
[85]     0.1    0.00    0.00   16388         X86ContextLoadFloat [85]
                0.00    0.00   16388/763376      mem_read [12]
-----------------------------------------------
                0.00    0.00   16387/16387       X86ContextExecuteInst [5]
[86]     0.1    0.00    0.00   16387         x86_isa_fild_m32_impl [86]
                0.00    0.00   16387/763376      mem_read [12]
                0.00    0.00   16387/34682       X86ContextEffectiveAddress [372]
                0.00    0.00   16387/135232      X86ContextMemRead [357]
                0.00    0.00   16387/32848       X86ContextPushFpu [381]
-----------------------------------------------
                0.00    0.00    2403/2403        esim_process_events [8]
[87]     0.1    0.00    0.00    2403         mod_handler_nmoesi_peer [87]
                0.00    0.00    1379/25218       net_try_send_ev [40]
                0.00    0.00    1024/12036       net_receive [63]
                0.00    0.00    1024/12036       net_msg_free [404]
-----------------------------------------------
                0.00    0.00   22220/22220       X86ContextExecuteInst [5]
[88]     0.1    0.00    0.00   22220         x86_isa_xor_rm32_r32_impl [88]
                0.00    0.00   22220/724695      X86ContextLoadRm32 [20]
                0.00    0.00   22220/545726      X86ContextLoadReg [344]
                0.00    0.00   22220/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00   21851/21851       X86ContextExecuteInst [5]
[89]     0.1    0.00    0.00   21851         x86_isa_cmp_r32_rm32_impl [89]
                0.00    0.00   21851/724695      X86ContextLoadRm32 [20]
                0.00    0.00   21851/545726      X86ContextLoadReg [344]
-----------------------------------------------
                0.00    0.00   20875/20875       X86ContextExecuteInst [5]
[90]     0.1    0.00    0.00   20875         x86_isa_add_rm32_r32_impl [90]
                0.00    0.00   20875/724695      X86ContextLoadRm32 [20]
                0.00    0.00   20875/545726      X86ContextLoadReg [344]
                0.00    0.00   20875/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00   12036/45868       net_try_send_ev [40]
                0.00    0.00   33832/45868       mod_access [37]
[91]     0.1    0.00    0.00   45868         esim_execute_event [91]
                0.00    0.00   45868/3738854     list_get [16]
                0.00    0.00   45868/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00   11912/11912       X86ContextExecuteInst [5]
[92]     0.1    0.00    0.00   11912         x86_isa_pop_ir32_impl [92]
                0.00    0.00   11912/763376      mem_read [12]
                0.00    0.00   11912/135232      X86ContextMemRead [357]
                0.00    0.00   11912/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       1/35125       x86_isa_or_rm8_imm8_impl [246]
                0.00    0.00       4/35125       x86_isa_shr_rm8_imm8_impl [218]
                0.00    0.00       5/35125       x86_isa_xor_rm8_r8_impl [212]
                0.00    0.00      25/35125       x86_isa_and_rm8_imm8_impl [167]
                0.00    0.00     107/35125       x86_isa_sub_rm8_r8_impl [134]
                0.00    0.00     253/35125       x86_isa_movsx_r32_rm8_impl [213]
                0.00    0.00     549/35125       x86_isa_cmp_r8_rm8_impl [194]
                0.00    0.00    1110/35125       x86_isa_cmp_rm8_imm8_impl [170]
                0.00    0.00    1266/35125       x86_isa_cmp_rm8_r8_impl [169]
                0.00    0.00    1626/35125       x86_isa_test_rm8_imm8_impl [161]
                0.00    0.00    2198/35125       x86_isa_mov_r8_rm8_impl [152]
                0.00    0.00    6896/35125       x86_isa_movzx_r32_rm8_impl [131]
                0.00    0.00   21085/35125       x86_isa_test_rm8_r8_impl [102]
[93]     0.1    0.00    0.00   35125         X86ContextLoadRm8 [93]
                0.00    0.00   11734/763376      mem_read [12]
-----------------------------------------------
                0.00    0.00   17920/17920       si_wavefront_execute [19]
[94]     0.1    0.00    0.00   17920         si_isa_V_LSHLREV_B32_impl [94]
                0.00    0.00   17920/633856      si_isa_read_vreg [27]
                0.00    0.00   17920/408064      si_isa_read_reg [350]
                0.00    0.00   17920/537088      si_isa_write_vreg [345]
-----------------------------------------------
                0.00    0.00   16721/16721       X86ContextExecuteInst [5]
[95]     0.0    0.00    0.00   16721         x86_isa_imul_r32_rm32_impl [95]
                0.00    0.00   16721/724695      X86ContextLoadRm32 [20]
                0.00    0.00   16721/545726      X86ContextLoadReg [344]
                0.00    0.00   16721/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00    8522/8522        X86ContextExecuteInst [5]
[96]     0.0    0.00    0.00    8522         x86_isa_mov_eax_moffs32_impl [96]
                0.00    0.00    8522/763376      mem_read [12]
                0.00    0.00    8522/9649        X86ContextMoffsAddress [410]
                0.00    0.00    8522/135232      X86ContextMemRead [357]
                0.00    0.00    8522/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00    8258/8258        X86ContextExecuteInst [5]
[97]     0.0    0.00    0.00    8258         x86_isa_fld_m64_impl [97]
                0.00    0.00    8258/16451       X86ContextLoadDouble [84]
                0.00    0.00    8258/8258        X86ContextDoubleToExtended [417]
                0.00    0.00    8258/32848       X86ContextPushFpu [381]
-----------------------------------------------
                0.00    0.00    8194/8194        X86ContextExecuteInst [5]
[98]     0.0    0.00    0.00    8194         x86_isa_fld_m32_impl [98]
                0.00    0.00    8194/16388       X86ContextLoadFloat [85]
                0.00    0.00    8194/8194        X86ContextFloatToExtended [418]
                0.00    0.00    8194/32848       X86ContextPushFpu [381]
-----------------------------------------------
                0.00    0.00    8192/8192        X86ContextExecuteInst [5]
[99]     0.0    0.00    0.00    8192         x86_isa_fadd_m32_impl [99]
                0.00    0.00    8192/16388       X86ContextLoadFloat [85]
                0.00    0.00    8192/57445       X86ContextLoadFpu [362]
                0.00    0.00    8192/24589       X86ContextStoreFpu [390]
                0.00    0.00    8192/24589       X86ContextStoreFpuCode [391]
-----------------------------------------------
                0.00    0.00    8192/8192        X86ContextExecuteInst [5]
[100]    0.0    0.00    0.00    8192         x86_isa_fmul_m64_impl [100]
                0.00    0.00    8192/16451       X86ContextLoadDouble [84]
                0.00    0.00    8192/57445       X86ContextLoadFpu [362]
                0.00    0.00    8192/24589       X86ContextStoreFpu [390]
                0.00    0.00    8192/24589       X86ContextStoreFpuCode [391]
-----------------------------------------------
                0.00    0.00     426/426         X86ContextExecuteInst [5]
[101]    0.0    0.00    0.00     426         x86_isa_setne_rm8_impl [101]
                0.00    0.00     426/22273       X86ContextStoreRm8 [33]
                0.00    0.00     426/414379      X86ContextGetFlag [349]
-----------------------------------------------
                0.00    0.00   21085/21085       X86ContextExecuteInst [5]
[102]    0.0    0.00    0.00   21085         x86_isa_test_rm8_r8_impl [102]
                0.00    0.00   21085/35125       X86ContextLoadRm8 [93]
                0.00    0.00   21085/545726      X86ContextLoadReg [344]
-----------------------------------------------
                0.00    0.00   82266/82266       si_scalar_unit_run [21]
[103]    0.0    0.00    0.00   82266         si_scalar_unit_execute [103]
                0.00    0.00   83322/9896622     list_count [15]
                0.00    0.00      40/33832       mod_access [37]
                0.00    0.00    1056/3738854     list_get [16]
                0.00    0.00    1056/42165       list_remove_at [368]
                0.00    0.00    1056/35316       list_remove [370]
                0.00    0.00    1056/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   82266/82266       si_scalar_unit_run [21]
[104]    0.0    0.00    0.00   82266         si_scalar_unit_complete [104]
                0.00    0.00   82266/9896622     list_count [15]
                0.00    0.00    1734/3738854     list_get [16]
                0.00    0.00       4/4           si_compute_unit_unmap_work_group [323]
                0.00    0.00    1056/42165       list_remove_at [368]
                0.00    0.00    1056/35316       list_remove [370]
                0.00    0.00    1056/8000        repos_free_object [421]
                0.00    0.00    1056/8000        si_uop_free [424]
                0.00    0.00       4/4           si_work_group_free [617]
-----------------------------------------------
                0.00    0.00   82266/82266       si_compute_unit_run [9]
[105]    0.0    0.00    0.00   82266         si_scalar_unit_decode [105]
                0.00    0.00   83322/9896622     list_count [15]
                0.00    0.00    1056/3738854     list_get [16]
                0.00    0.00    1056/42165       list_remove_at [368]
                0.00    0.00    1056/35316       list_remove [370]
                0.00    0.00    1056/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   82266/82266       si_scalar_unit_run [21]
[106]    0.0    0.00    0.00   82266         si_scalar_unit_read [106]
                0.00    0.00   83322/9896622     list_count [15]
                0.00    0.00    1056/3738854     list_get [16]
                0.00    0.00    1056/83468       list_enqueue [358]
                0.00    0.00    1056/42165       list_remove_at [368]
                0.00    0.00    1056/35316       list_remove [370]
-----------------------------------------------
                0.00    0.00   82266/82266       si_compute_unit_run [9]
[107]    0.0    0.00    0.00   82266         si_vector_mem_decode [107]
                0.00    0.00   82794/9896622     list_count [15]
                0.00    0.00     528/3738854     list_get [16]
                0.00    0.00     528/42165       list_remove_at [368]
                0.00    0.00     528/35316       list_remove [370]
                0.00    0.00     528/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   82266/82266       si_vector_mem_run [35]
[108]    0.0    0.00    0.00   82266         si_vector_mem_read [108]
                0.00    0.00   82794/9896622     list_count [15]
                0.00    0.00     528/3738854     list_get [16]
                0.00    0.00     528/83468       list_enqueue [358]
                0.00    0.00     528/42165       list_remove_at [368]
                0.00    0.00     528/35316       list_remove [370]
-----------------------------------------------
                0.00    0.00   38626/38626       esim_process_events [8]
[109]    0.0    0.00    0.00   38626         mod_handler_nmoesi_find_and_lock [109]
                0.00    0.00    2139/267534      esim_schedule_event [11]
                0.00    0.00   10983/10983       mod_find_block [406]
                0.00    0.00   10983/16182       dir_lock_get [400]
                0.00    0.00   10983/10983       mod_unlock_port [408]
                0.00    0.00    8559/8559        dir_entry_lock [414]
                0.00    0.00    8330/8330        cache_set_transient_tag [416]
                0.00    0.00    8330/8330        cache_access_block [415]
                0.00    0.00    5767/9789        cache_get_block [409]
                0.00    0.00    2831/2831        cache_replace_block [439]
                0.00    0.00     773/3855        cache_set_block [437]
                0.00    0.00     512/51116       mod_stack_create [366]
-----------------------------------------------
                0.00    0.00   82266/82266       si_vector_mem_run [35]
[110]    0.0    0.00    0.00   82266         si_vector_mem_complete [110]
                0.00    0.00   82266/9896622     list_count [15]
                0.00    0.00     528/3738854     list_get [16]
                0.00    0.00     528/42165       list_remove_at [368]
                0.00    0.00     528/35316       list_remove [370]
                0.00    0.00     528/8000        repos_free_object [421]
                0.00    0.00     528/8000        si_uop_free [424]
-----------------------------------------------
                0.00    0.00   82266/82266       si_branch_unit_run [78]
[111]    0.0    0.00    0.00   82266         si_branch_unit_write [111]
                0.00    0.00   82338/9896622     list_count [15]
                0.00    0.00     288/3738854     list_get [16]
                0.00    0.00      72/42165       list_remove_at [368]
                0.00    0.00      72/35316       list_remove [370]
                0.00    0.00      72/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   10234/10234       X86ContextExecuteInst [5]
[112]    0.0    0.00    0.00   10234         x86_isa_shr_rm32_1_impl [112]
                0.00    0.00   10234/724695      X86ContextLoadRm32 [20]
                0.00    0.00   10234/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00   82266/82266       si_compute_unit_run [9]
[113]    0.0    0.00    0.00   82266         si_branch_unit_decode [113]
                0.00    0.00   82338/9896622     list_count [15]
                0.00    0.00      72/3738854     list_get [16]
                0.00    0.00      72/42165       list_remove_at [368]
                0.00    0.00      72/35316       list_remove [370]
                0.00    0.00      72/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   82266/82266       si_branch_unit_run [78]
[114]    0.0    0.00    0.00   82266         si_branch_unit_execute [114]
                0.00    0.00   82338/9896622     list_count [15]
                0.00    0.00      72/3738854     list_get [16]
                0.00    0.00      72/42165       list_remove_at [368]
                0.00    0.00      72/35316       list_remove [370]
                0.00    0.00      72/83468       list_enqueue [358]
-----------------------------------------------
                0.00    0.00   82266/82266       si_branch_unit_run [78]
[115]    0.0    0.00    0.00   82266         si_branch_unit_read [115]
                0.00    0.00   82338/9896622     list_count [15]
                0.00    0.00      72/3738854     list_get [16]
                0.00    0.00      72/83468       list_enqueue [358]
                0.00    0.00      72/42165       list_remove_at [368]
                0.00    0.00      72/35316       list_remove [370]
-----------------------------------------------
                0.00    0.00   82266/82266       si_branch_unit_run [78]
[116]    0.0    0.00    0.00   82266         si_branch_unit_complete [116]
                0.00    0.00   82266/9896622     list_count [15]
                0.00    0.00      72/3738854     list_get [16]
                0.00    0.00      72/42165       list_remove_at [368]
                0.00    0.00      72/35316       list_remove [370]
                0.00    0.00      72/8000        repos_free_object [421]
                0.00    0.00      72/8000        si_uop_free [424]
-----------------------------------------------
                0.00    0.00   82266/82266       si_lds_run [79]
[117]    0.0    0.00    0.00   82266         si_lds_complete [117]
                0.00    0.00   82266/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00   82266/82266       si_compute_unit_run [9]
[118]    0.0    0.00    0.00   82266         si_lds_decode [118]
                0.00    0.00   82266/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00   82266/82266       si_lds_run [79]
[119]    0.0    0.00    0.00   82266         si_lds_mem [119]
                0.00    0.00   82266/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00   82266/82266       si_lds_run [79]
[120]    0.0    0.00    0.00   82266         si_lds_read [120]
                0.00    0.00   82266/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00   82266/82266       si_lds_run [79]
[121]    0.0    0.00    0.00   82266         si_lds_write [121]
                0.00    0.00   82266/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00    9455/9455        X86ContextExecuteInst [5]
[122]    0.0    0.00    0.00    9455         x86_isa_cmpxchg_rm32_r32_impl [122]
                0.00    0.00    9455/724695      X86ContextLoadRm32 [20]
                0.00    0.00    9455/545726      X86ContextLoadReg [344]
                0.00    0.00    9455/447451      X86ContextStoreRm32 [347]
                0.00    0.00    9455/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00     297/297         X86ContextExecuteInst [5]
[123]    0.0    0.00    0.00     297         x86_isa_sete_rm8_impl [123]
                0.00    0.00     297/22273       X86ContextStoreRm8 [33]
                0.00    0.00     297/414379      X86ContextGetFlag [349]
-----------------------------------------------
                0.00    0.00    8046/8046        X86ContextExecuteInst [5]
[124]    0.0    0.00    0.00    8046         x86_isa_and_rm32_imm8_impl [124]
                0.00    0.00    8046/724695      X86ContextLoadRm32 [20]
                0.00    0.00    8046/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00    4176/4176        X86ContextExecuteInst [5]
[125]    0.0    0.00    0.00    4176         x86_isa_leave_impl [125]
                0.00    0.00    4176/763376      mem_read [12]
                0.00    0.00    4176/135232      X86ContextMemRead [357]
                0.00    0.00    4176/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       1/3           opencl_si_program_set_binary [146]
                0.00    0.00       1/3           si_bin_file_create [144]
                0.00    0.00       1/3           elf_file_create_from_path [147]
[126]    0.0    0.00    0.00       3         elf_file_create_from_allocated_buffer [126]
                0.00    0.00   13528/3738854     list_get [16]
                0.00    0.00    6867/9896622     list_count [15]
                0.00    0.00    6740/364220      __xcalloc [5884]
                0.00    0.00    6737/7809        list_add [426]
                0.00    0.00       9/1499        list_create [456]
                0.00    0.00       3/2950        __xstrdup [5886]
                0.00    0.00       3/3           sort [630]
                0.00    0.00       3/3           list_sort [623]
-----------------------------------------------
                0.00    0.00    1024/1024        si_wavefront_execute [19]
[127]    0.0    0.00    0.00    1024         si_isa_TBUFFER_STORE_FORMAT_XYZW_impl [127]
                0.00    0.00    5120/633856      si_isa_read_vreg [27]
                0.00    0.00    4096/415471      mem_write [348]
                0.00    0.00    1024/33792       si_isa_get_elem_size [378]
                0.00    0.00    1024/33792       si_isa_get_num_elems [379]
                0.00    0.00    1024/33812       si_isa_read_buf_res [377]
                0.00    0.00    1024/35004       si_isa_read_sreg [371]
-----------------------------------------------
                0.00    0.00    3979/3979        X86ContextExecuteInst [5]
[128]    0.0    0.00    0.00    3979         x86_isa_cmp_rm32_imm32_impl [128]
                0.00    0.00    3979/724695      X86ContextLoadRm32 [20]
-----------------------------------------------
                0.00    0.00     152/152         x86_isa_int_imm8_impl [130]
[129]    0.0    0.00    0.00     152         X86ContextSyscall [129]
                0.00    0.00       1/1           opencl_abi_si_kernel_create_impl [139]
                0.00    0.00       1/1           opencl_abi_si_program_set_binary_impl [145]
                0.00    0.00      26/26          runtime_get_from_syscall_code [225]
                0.00    0.00      37/37          x86_sys_futex_impl [226]
                0.00    0.00       1/1           opencl_abi_si_ndrange_pass_mem_objs_impl [228]
                0.00    0.00      16/16          x86_sys_write_impl [243]
                0.00    0.00       3/3           x86_sys_open_impl [256]
                0.00    0.00       1/1           opencl_abi_si_ndrange_initialize_impl [276]
                0.00    0.00       1/1           x86_sys_exit_impl [283]
                0.00    0.00       1/1           opencl_abi_si_ndrange_send_work_groups_impl [282]
                0.00    0.00       2/2           opencl_abi_si_kernel_set_arg_value_impl [284]
                0.00    0.00       2/2           x86_sys_rt_sigaction_impl [292]
                0.00    0.00       2/2           opencl_abi_si_mem_write_impl [289]
                0.00    0.00       3/3           x86_sys_close_impl [294]
                0.00    0.00       7/7           x86_sys_read_impl [295]
                0.00    0.00       1/1           x86_sys_rt_sigprocmask_impl [296]
                0.00    0.00       3/3           opencl_abi_si_kernel_set_arg_pointer_impl [300]
                0.00    0.00       6/6           x86_sys_mmap2_impl [303]
                0.00    0.00       5/5           x86_sys_fstat64_impl [304]
                0.00    0.00       1/1           x86_sys_clone_impl [307]
                0.00    0.00       1/1           x86_sys_set_thread_area_impl [308]
                0.00    0.00       1/1           opencl_abi_si_mem_read_impl [305]
                0.00    0.00       2/2           x86_sys_llseek_impl [325]
                0.00    0.00       1/7           x86_sys_readlink_impl [299]
                0.00    0.00       1/1           opencl_abi_si_ndrange_finish_impl [333]
                0.00    0.00       1/1           opencl_abi_si_ndrange_get_num_buffer_entries_impl [334]
                0.00    0.00       1/1           opencl_abi_si_program_create_impl [335]
                0.00    0.00     126/290420      X86ContextGetState [351]
                0.00    0.00      26/26          opencl_abi_call [558]
                0.00    0.00      26/26          runtime_abi_call [559]
                0.00    0.00      12/12          x86_sys_clock_gettime_impl [570]
                0.00    0.00       9/9           x86_sys_gettimeofday_impl [577]
                0.00    0.00       5/5           x86_sys_brk_impl [600]
